"mean_cfs_01","mean_cfs_02","mean_cfs_03","mean_cfs_04","mean_cfs_05","mean_cfs_06","mean_cfs_07","mean_cfs_08","mean_cfs_09","mean_cfs_10","mean_cfs_11","mean_cfs_12","sd_cfs_01","sd_cfs_02","sd_cfs_03","sd_cfs_04","sd_cfs_05","sd_cfs_06","sd_cfs_07","sd_cfs_08","sd_cfs_09","sd_cfs_10","sd_cfs_11","sd_cfs_12","low_cfs_01","low_cfs_02","low_cfs_03","low_cfs_04","low_cfs_05","low_cfs_06","low_cfs_07","low_cfs_08","low_cfs_09","low_cfs_10","low_cfs_11","low_cfs_12","high_cfs_01","high_cfs_02","high_cfs_03","high_cfs_04","high_cfs_05","high_cfs_06","high_cfs_07","high_cfs_08","high_cfs_09","high_cfs_10","high_cfs_11","high_cfs_12","n_years_01","n_years_02","n_years_03","n_years_04","n_years_05","n_years_06","n_years_07","n_years_08","n_years_09","n_years_10","n_years_11","n_years_12","site_no","start_year","end_year","n_obs","station_nm","dec_lat_va","dec_long_va"
6.28216666666667,10.20535591133,15.5465666666667,7.55866666666667,32.6379677419355,55.2429666666667,58.4552903225806,57.2868390804598,50.7061252873563,26.0230322580645,5.40065147783251,6.4578064516129,6.23494674752274,8.812162271517,20.3346351969694,5.85518351337587,12.0281441149899,12.0614069511289,24.7789880218266,22.4118808946402,19.7012572617319,14.2657495995138,2.71982337983182,5.23913549437385,0.0472199191439229,1.39319363981305,0,1.70348315329079,20.6098236269456,43.1815597155378,33.6763023007541,34.8749581858196,31.0048680256245,11.7572826585507,2.68082809800069,1.21867095723906,12.5171134141894,19.017518182847,35.8812018636361,13.4138501800425,44.6661118569254,67.3043736177956,83.2342783444072,79.6987199750999,70.4073825490882,40.2887818575783,8.12047485766433,11.6969419459868,10,10,10,10,10,10,10,10,10,10,10,10,"09355000",2002,2011,3602,"SPRING CREEK AT LA BOCA, CO",37.01527778,-107.5953333
45.189,78.5432630336617,172.611194444444,219.829388888889,188.838481182796,220.534555555556,34.451626344086,5.11523611111111,9.11161111111111,69.4959005376344,58.8856968390805,48.6443817204301,48.6819670257641,120.550644509263,222.498162479193,288.942073906916,275.012246750085,320.744770318208,104.692150284878,4.73110508327362,9.96900706449002,134.299637254591,117.445670063894,60.6152106248157,0,0,0,0,0,0,0,0.384131027837495,0,0,0,0,93.8709670257641,199.093907542925,395.109356923638,508.771462795805,463.850727932881,541.279325873763,139.143776628964,9.84634119438473,19.0806181756011,203.795537792225,176.331366902975,109.259592345246,24,24,24,24,24,24,24,24,24,24,24,24,"09353800",2002,2025,8652,"LOS PINOS RIVER NEAR IGNACIO, CO",37.16611111,-107.5825
NA,NA,NA,45.1418333333333,127.158870967742,66.2889166666667,8.3604435483871,0.966755555555556,1.4694898989899,1.43954838709677,NA,NA,NA,NA,NA,19.7673801735568,74.4779840632676,48.1277746662369,11.0363376954955,1.10805489301114,0.834717730446333,1.18752176386212,NA,NA,NA,NA,NA,25.3744531597766,52.6808869044743,18.1611420004298,0,0,0.634772168543566,0.252026623234654,NA,NA,NA,NA,NA,64.9092135068901,201.63685503101,114.416691332904,19.3967812438826,2.07481044856669,2.30420762943623,2.6270701509589,NA,NA,NA,NA,NA,4,4,4,4,3,4,5,NA,NA,"09089500",2002,2006,798,"WEST DIVIDE CREEK NEAR RAVEN, CO",39.33109185,-107.5800562
NA,NA,0.938722222222222,9.09883333333333,10.6930887096774,6.8238228021978,4.23400537634409,4.29391666666667,3.31636111111111,1.07158466672371,0.793410714285714,NA,NA,NA,0.643539566828702,4.05363301934888,9.05444233782411,7.12202521433886,1.15507837957907,1.38035744254592,1.50670759838697,0.931865142730036,0.485380320673674,NA,NA,NA,0.29518265539352,5.04520031398445,1.63864637185331,0,3.07892699676501,2.91355922412074,1.80965351272414,0.139719523993674,0.30803039361204,NA,NA,NA,1.58226178905092,13.1524663526822,19.7475310475015,13.9458480165367,5.38908375592316,5.67427410921259,4.82306870949808,2.00344980945375,1.27879103495939,NA,NA,NA,6,6,8,12,12,12,12,13,4,NA,"09132985",2002,2014,2446,"E FORK TERROR CR BLW COTTONWOOD STOMP NR BOWIE, CO",38.96470886,-107.567001
0.550944444444444,0.844847085385878,7.70566666666667,50.94825,62.2268548387097,17.1486111111111,0.720349462365591,0.767283333333333,0.636305944055944,1.4527229114971,1.05480958696476,0.603870967741935,0.562894662146836,0.763656167543312,9.75740051178975,20.38766387315,53.0029749928743,26.3767288346534,0.612956741888534,1.04102911868958,0.562819467690343,2.68704953830409,1.12082859044254,0.665776143867163,0,0.0811909178425665,0,30.56058612685,9.22387984583536,0,0.107392720477057,0,0.073486476365601,0,0,0,1.11383910659128,1.60850325292919,17.4630671784564,71.33591387315,115.229829831584,43.5253399457645,1.33330620425413,1.80831245202291,1.19912541174629,4.1397724498012,2.1756381774073,1.2696471116091,12,12,12,12,12,12,12,12,12,13,13,13,"09132995",2002,2014,4380,"TERROR CREEK AT MOUTH NEAR BOWIE, CO",38.9038763,-107.5620012
32.9783333333333,33.8969563687544,46.2811746031746,92.8253333333333,188.498709677419,428.412,114.411677419355,44.1490444444444,33.4977777777778,43.8645161290323,44.4240587614356,35.1730414746544,8.66791566443813,11.1402094478687,12.218020994495,42.2981305977403,123.522785755755,331.030407261068,133.523497025834,22.2852996321857,12.7654212165513,13.7293953663805,12.8353330241368,8.5971909551392,24.3104176688952,22.7567469208857,34.0631536086796,50.5272027355931,64.9759239216642,97.3815927389319,0,21.8637448122587,20.7323565612264,30.1351207626517,31.5887257372988,26.5758505195152,41.6462489977715,45.0371658166231,58.4991955976696,135.123463931074,312.021495433175,759.442407261068,247.935174445189,66.4343440766301,46.2631989943291,57.5939114954128,57.2593917855724,43.7702324297936,14,14,15,15,15,15,15,15,15,14,14,14,"09127000",2011,2025,5237,"CIMARRON RIVER BLW CIMARRON CREEK AT CIMARRON, CO",38.44694444,-107.5552222
13.5125,13.4919524835796,14.4737361111111,25.2882777777778,190.265456989247,375.613888888889,156.591397849462,123.145555555556,76.0179166666667,28.0639784946237,21.7194104064039,14.3922983870968,4.04694564852626,4.31876084420305,4.59977105498228,7.18845365421579,112.335146113033,197.154698176849,76.6290081111795,22.8213610983932,23.964114875188,9.27204205383284,8.68184755425254,4.07094185773206,9.46555435147374,9.17319163937659,9.87396505612883,18.099824123562,77.9303108762142,178.45919071204,79.9623897382829,100.324194457162,52.0538017914786,18.7919364407908,13.0375628521514,10.3213565293647,17.5594456485263,17.8107133277827,19.0735071660934,32.4767314319936,302.60060310228,572.768587065738,233.220405960642,145.966916653949,99.9820315418547,37.3360205484565,30.4012579606565,18.4632402448288,24,24,24,24,24,24,24,24,24,24,24,24,"09126000",2002,2025,8652,"CIMARRON RIVER NEAR CIMARRON, CO",38.25819444,-107.5461111
20.5972638888889,20.8014039408867,42.0453888888889,147.997222222222,386.966801075269,414.431527777778,160.672580645161,93.1441666666667,90.8113888888889,83.7935752688172,39.6708333333333,24.2619623655914,7.01659913009541,7.65947721008714,26.477752531466,43.0099930155173,130.331598071234,250.048668319754,122.273088742196,50.5351505662506,65.4139310305255,64.4453747436964,18.4631308251319,8.76928605536363,13.5806647587935,13.1419267307996,15.5676363574229,104.987229206705,256.635203004035,164.382859458024,38.3994919029653,42.609016100416,25.3974578583634,19.3482005251208,21.2077025082014,15.4926763102278,27.6138630189843,28.4608811509738,68.5231414203548,191.00721523774,517.298399146503,664.480196097532,282.945669387357,143.679317232917,156.225319919414,148.238950012514,58.1339641584652,33.031248420955,24,24,24,24,24,24,24,24,24,24,24,24,"09352900",2002,2025,8652,"VALLECITO CREEK NEAR BAYFIELD, CO.",37.47750126,-107.5436688
2.34611111111111,3.11151477832512,12.8833333333333,22.7307777777778,41.2397849462366,22.3154444444444,1.93133333333333,0.30348717948718,0.569174876847291,0.655459976105137,1.80986042692939,1.87215053763441,0.789506831532848,0.935735350863189,4.90896327593153,3.34010555943194,16.1933239071105,15.7995909241464,1.26332089881192,0.397647844230343,0.773620101318356,0.707365969229096,0.448572160463443,0.79286663170059,1.55660427957826,2.17577942746193,7.9743700574018,19.3906722183458,25.0464610391261,6.51585352029801,0.668012434521414,0,0,0,1.36128826646595,1.07928390593382,3.13561794264396,4.04725012918831,17.7922966092649,26.0708833372097,57.4331088533471,38.1150353685909,3.19465423214525,0.701135023717522,1.34279497816565,1.36282594533423,2.25843258739284,2.665017169335,3,3,3,3,3,3,3,2,2,3,3,3,"09246920",2002,2005,980,"FORTIFICATION CREEK NEAR FORTIFICATION, CO",40.74385785,-107.5408996
21.8133333333333,22.035960591133,23.2071428571429,50.5725833333333,458.440322580645,419.73725,45.4478225806452,4.43908333333333,2.1075,12.8848387096774,27.248275862069,23.9817204301075,2.69289806713882,1.06191349954751,3.25190523839737,18.9871619012641,288.6342441312,338.204554880773,61.8188776621335,4.54039988755273,0.332527080490085,6.78478536012264,3.93578856084096,1.2870981216475,19.1204352661945,20.9740470915855,19.9552376187455,31.5854214320692,169.806078449445,81.532695119227,0,0,1.77497291950992,6.10005334955478,23.312487301228,22.69462230846,24.5062314004722,23.0978740906805,26.4590480955402,69.5597452345974,747.074566711845,757.941804880773,107.266700242779,8.97948322088607,2.44002708049008,19.6696240698001,31.1840644229099,25.268818551755,3,3,4,4,4,4,4,4,4,3,3,3,"09087500",2022,2025,1278,"ELK CREEK AT NEW CASTLE, CO.",39.5737972,-107.5399333
NA,NA,9.05761111111111,104.024055555556,109.09498655914,40.6243433223864,3.9864247311828,3.269,5.30661111111111,5.97890074441687,5.6925,NA,NA,NA,6.00311999405001,45.9996749599225,104.359186838775,55.7633804839749,2.17621084941623,1.45806140841429,4.26252062013042,4.08540893844449,2.77069469160246,NA,NA,NA,3.0544911170611,58.0243805956331,4.7357997203646,0,1.81021388176657,1.81093859158571,1.04409049098069,1.89349180597238,2.92180530839754,NA,NA,NA,15.0607311051611,150.023730515478,213.454173397915,96.3877238063613,6.16263558059902,4.72706140841429,9.56913173124153,10.0643096828614,8.46319469160246,NA,NA,NA,6,6,8,12,12,12,12,13,4,NA,"09132940",2002,2014,2423,"HUBBARD CREEK ABOVE IRON POINT GULCH NR BOWIE, CO",38.98248738,-107.5317227
2.03284444444444,2.12339244663383,10.7089111111111,96.5887083333333,130.868850806452,52.9375416666667,2.67995967741935,1.52300694444444,2.720796875,4.18308467741935,2.84262392241379,2.09332661290323,1.10416621467496,0.981403877866132,11.6699551599815,48.8317735119673,125.034073618651,80.5691539980016,3.66510852374226,1.21059419377683,3.32792982155473,4.1776838891104,1.82687325773107,1.06898840747405,0.928678229769485,1.14198856876769,0,47.756934821366,5.83477718780071,0,0,0.312412750667614,0,0.00540078830894952,1.01575066468273,1.02433820542917,3.1370106591194,3.10479632449996,22.3788662710926,145.420481845301,255.902924425102,133.506695664668,6.34506820116162,2.73360113822127,6.04872669655473,8.36076856652976,4.66949718014486,3.16231502037728,15,15,15,16,16,16,16,16,16,16,16,16,"09132960",2002,2025,5637,"HUBBARD CREEK AT HIGHWAY 133 AT MOUTH NR BOWIE, CO",38.92554385,-107.5183894
30.2590476190476,29.4763370865588,42.2957142857143,203.366174242424,496.362903225806,448.705,153.360887096774,80.0895833333333,54.2908333333333,58.66866359447,46.6382828993666,34.7036866359447,7.00593444590495,5.58684396527689,5.35297622798332,54.7749870204846,226.813605630533,471.817543975608,153.282692738222,45.3186887913788,25.0575881958036,26.4874733129705,19.7050933895594,10.4142206513229,23.2531131731427,23.8894931212819,36.942738057731,148.59118722194,269.549297595274,0,0.0781943585523663,34.7708945419546,29.2332451375297,32.1811902814995,26.9331895098072,24.2894659846218,37.2649820649526,35.0631810518357,47.6486905136976,258.141161262909,723.176508856339,920.522543975608,306.643579834996,125.408272124712,79.3484215291369,85.1561369074406,66.3433762889261,45.1179072872676,7,7,7,8,8,8,8,8,8,7,7,7,"09352800",2018,2025,2687,"LOS PINOS R ABV VALLECITO RES NR BAYFIELD, CO",37.41472439,-107.51340444
3.27380555555556,3.14954946633826,5.86641666666667,18.1903888888889,66.7870967741935,56.7074722222222,24.8923655913978,15.1431944444444,6.01016666666667,5.26593052109181,4.18191928760894,3.50677419354839,0.841465826122479,0.677458776045413,3.03297836126455,6.50229764959324,35.4143817318615,38.332316069627,13.4744750720109,8.59498468330392,2.89731676458468,2.33227141067011,1.40532626076363,1.06071900986926,2.43233972943308,2.47209069029285,2.83343830540212,11.6880912392957,31.3727150423321,18.3751561525952,11.4178905193869,6.54820976114053,3.11284990208199,2.9336591104217,2.77659302684532,2.44605518367913,4.11527138167803,3.82700824238367,8.89939502793121,24.6926865384821,102.201478506055,95.0397882918492,38.3668406634088,23.7381791277484,8.90748343125135,7.59820193176193,5.58724554837257,4.56749320341765,12,12,12,12,12,12,12,12,12,13,13,13,"09134000",2002,2014,4416,"MINNESOTA CREEK NEAR PAONIA, CO.",38.8699892,-107.5042227
17.7364444444444,15.7725164203612,17.31,43.16,188.648387096774,221.413333333333,48.8393548387097,18.0211666666667,11.8485,18.6354838709677,22.8705665024631,19.6075268817204,6.23338468190377,4.62151955848787,4.48083821523508,9.0401511786769,35.6362617216937,130.54091655989,37.4802357573236,10.9640588878525,2.8794039570974,7.03212710739265,7.48613582125009,6.85146128054496,11.5030597625407,11.1509968618734,12.8291617847649,34.1198488213231,153.01212537508,90.8724167734428,11.3591190813861,7.05710777881421,8.9690960429026,11.6033567635751,15.384430681213,12.7560656011755,23.9698291263482,20.3940359788491,21.7908382152351,52.2001511786769,224.284648818468,351.954249893224,86.3195905960333,28.9852255545191,14.7279039570974,25.6676109783604,30.3567023237131,26.4589881622654,3,3,3,4,4,4,4,4,4,3,3,3,"09085500",2022,2025,1249,"CANYON CREEK NEAR NEW CASTLE, CO.",39.5745361,-107.447925
6.243,9.33498478701826,32.3756666666667,301.960039215686,558.399829222011,165.787568627451,15.4262109931157,32.3962623777457,47.5459259259259,13.285248741853,4.78304476963199,5.50088425047438,6.1029144585918,12.1734897652617,33.0989564913978,117.761655765404,377.796985286989,229.70465603335,18.1702270841524,24.0986334481859,18.5890388109703,9.81367764312251,2.8569394089209,5.35380333328665,0.140085541408196,0,0,184.198383450282,180.602843935023,0,0,8.2976289295598,28.9568871149557,3.47157109873048,1.92610536071109,0.147080917187729,12.3459144585918,21.50847455228,65.4746231580645,419.72169498109,936.196814509,395.492224660801,33.5964380772681,56.4948958259316,66.1349647368962,23.0989263849755,7.63998417855289,10.854687583761,17,17,17,17,17,17,18,18,18,17,17,17,"09246500",2008,2025,6116,"ELKHEAD CREEK NEAR CRAIG, CO",40.53106726,-107.43620792
64.6354166666667,64.8633928571429,163.533055555556,693.625972222222,1526.80913978495,1227.98055555556,398.346774193548,212.170555555556,147.953888888889,98.9143817204301,78.2630695812808,66.0755376344086,22.8168728526799,26.0583451692969,114.357724693266,323.389421879496,787.997055423078,729.822369555126,251.773596553808,60.7852368030635,69.4319977166459,51.4298132820915,31.9767238306833,22.408077277285,41.8185438139867,38.8050476878459,49.1753308622891,370.236550342726,738.812084361868,498.158186000429,146.573177639741,151.385318752492,78.521891172243,47.4845684383386,46.2863457505975,43.6674603571236,87.4522895193466,90.9217380264398,277.890780248822,1017.01539410172,2314.80619520802,1957.80292511068,650.120370747356,272.955792358619,217.385886605535,150.344195002522,110.239793411964,88.4836149116936,24,24,24,24,24,24,24,24,24,24,24,24,"09132500",2002,2025,8652,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",38.9258228,-107.4342211
198.067619047619,203.826817968567,480.795454545455,1946.87121212121,4386.58357771261,4103.30151515151,959.123020527859,244.41303030303,177.764242424242,294.752995391705,285.859154351396,206.440092165899,52.0057099123939,49.6054732247628,275.931664014604,674.211094405621,1317.94170020844,2118.25530148581,1195.17637886386,150.549934316343,88.1470780002421,127.650724692978,85.711706488052,58.2614141730863,146.061909135225,154.221344743804,204.863790530851,1272.66011771559,3068.64187750417,1985.04621366571,0,93.8630959866875,89.6171644240003,167.102270698727,200.147447863344,148.178677992812,250.073328960013,253.43229119333,756.727118560058,2621.08230652683,5704.52527792105,6221.55681663732,2154.29939939172,394.962964619373,265.911320424484,422.403720084683,371.570860839448,264.701506338985,21,21,22,22,22,22,22,22,22,21,21,21,"09244490",2004,2025,7767,"YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO",40.51793056,-107.39894444
10.7330476190476,6.9882881773399,28.3062380952381,307.665761904762,486.221198156682,133.383761904762,18.1003225806452,13.9128888888889,13.1586666666667,3.68354838709677,4.66784834623505,20.4957142857143,15.9448908575856,5.73767255341405,27.3428606923502,165.63603150848,328.759686234939,138.799375072602,19.4223768903846,16.4589564819303,14.0347962230387,4.88077875077463,4.67727020184669,47.3626251178564,0,1.25061562392585,0.96337740288789,142.029730396282,157.461511921743,0,0,0,0,0,0,0,26.6779384766332,12.725960730754,55.6490987875883,473.301793413242,814.980884391621,272.183136977364,37.5226994710298,30.3718453708191,27.1934628897054,8.5643271378714,9.34511854808174,67.8583394035707,7,7,7,7,7,7,7,6,6,7,7,7,"09246400",2002,2008,2443,"ELKHEAD CREEK BELOW MAYNARD GULCH, NEAR CRAIG, CO",40.5447222,-107.3980556
68.9327777777778,88.5008774630542,288.840138888889,772.180972222222,1012.30067204301,661.214583333333,170.447405913978,135.068555555556,157.838305555556,165.156317204301,95.2664049671593,73.0842741935484,30.2412681479274,60.16955575423,207.805468323616,469.274019013663,523.387402572845,507.400700554789,141.045993734281,95.6120415593988,179.72809320652,152.805214600136,44.6850590329602,34.8722709796197,38.6915096298504,28.3313217088242,81.0346705652732,302.906953208559,488.913269470166,153.813882778545,29.401412179697,39.4565139961568,0,12.3511026041654,50.581345934199,38.2120032139287,99.1740459257051,148.670433217284,496.645607212505,1241.45499123589,1535.68807461586,1168.61528388812,311.49339964826,230.680597114954,337.566398762075,317.961531804437,139.95146400012,107.956545173168,24,24,24,24,24,24,24,24,24,24,24,24,"09349800",2002,2025,8652,"PIEDRA RIVER NEAR ARBOLES, CO.",37.08834204,-107.3978428
16.8143333333333,17.6784877873563,31.7997222222222,145.393055555556,365.089919354839,223.793708333333,28.5876612903226,7.83230808080808,9.20367592592593,20.0710215053763,19.7789747536946,17.0015994623656,4.93420880402716,4.7145846074654,16.2930188931881,57.5189996496152,189.151475039757,221.31718467336,44.797055824,6.18776671946037,4.99161095035204,7.17699117349066,5.04520759634524,4.701323154358,11.8801245293062,12.9639031798909,15.5067033290341,87.8740559059404,175.938444315082,2.47652365997328,0,1.64454136134771,4.21206497557389,12.8940303318857,14.7337671573493,12.3002763080076,21.7485421373605,22.3930723948217,48.0927411154103,202.912055205171,554.241394394596,445.110893006693,73.3847171143226,14.0200748002684,14.195286876278,27.248012678867,24.8241823500398,21.7029226167236,24,24,24,24,24,24,24,24,24,24,24,24,"09255000",2002,2025,8632,"SLATER FORK NEAR SLATER, CO",40.9824657,-107.3828391
NA,NA,96.6924242424242,370.803333333333,930.533724340176,963.615757575758,250.818768328446,83.1533333333333,54.6115151515151,52.6390322580645,47.1911206896552,NA,NA,NA,59.5810243672133,134.794778599832,367.355373897328,519.138984792428,229.691545210852,36.9867728308979,18.258041598986,10.4375242946013,9.57310755214187,NA,NA,NA,37.1113998752109,236.008554733501,563.178350442848,444.476772783329,21.1272231175935,46.1665605024355,36.3534735525292,42.2015079634632,37.6180131375133,NA,NA,NA,156.273448609638,505.598111933166,1297.8890982375,1482.75474236819,480.510313539298,120.140106164231,72.8695567505011,63.0765565526658,56.764228241797,NA,NA,NA,11,11,11,11,11,11,11,10,10,NA,"09132095",2015,2025,2925,"ANTHRACITE CREEK ABOVE MOUTH NEAR SOMERSET",38.9372222,-107.3583333
1274.75833333333,1276.60278119869,1482.44861111111,2541.69027777778,6183.58870967742,9285.69444444445,4545.5376344086,2549.41666666667,2230.30555555556,2060.96774193548,1603.71172003284,1326.12231182796,153.856369198663,184.955732825,287.725102798827,755.042603557172,2406.01412707062,4996.36848306032,3250.64407869578,616.135997676528,408.191580443063,378.463809362347,211.522774626127,185.100872213239,1120.90196413467,1091.64704837369,1194.72350831228,1786.64767422061,3777.5745826068,4289.32596138412,1294.89355571282,1933.28066899014,1822.11397511249,1682.50393257314,1392.18894540671,1141.02143961472,1428.614702532,1461.55851402369,1770.17371390994,3296.73288133495,8589.60283674804,14282.0629275048,7796.18171310438,3165.55266434319,2638.49713599862,2439.43155129783,1815.23449465897,1511.2231840412,24,24,24,24,24,24,24,24,24,24,24,24,"09085100",2002,2025,8652,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO",39.5549819,-107.337554
427.451388888889,404.16651272578,462.570833333333,802.430555555556,1933.5752688172,3472.35694444444,1659.09274193548,832.127777777778,706.997222222222,664.423387096774,569.849548440066,476.337365591398,63.9817168776009,70.3214419399896,99.9489209220303,241.796727403935,755.626753308166,1500.07147010021,1124.48176799622,271.931790372396,137.297710279477,129.412109300542,83.4640997304142,72.9174649917626,363.469672011288,333.84507078579,362.621912411303,560.633828151621,1177.94851550904,1972.28547434423,534.610973939267,560.195987405381,569.699511942746,535.011277796232,486.385448709652,403.419900599635,491.43310576649,474.48795466577,562.519754255364,1044.22728295949,2689.20202212537,4972.42841454466,2783.5745099317,1104.05956815017,844.294932501699,793.835496397316,653.31364817048,549.25483058316,24,24,24,24,24,24,24,24,24,24,24,24,"09085000",2002,2025,8652,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",39.54666667,-107.33083333
5.79168055555556,6.40079022988506,45.2805555555556,344.016402777778,575.282392473118,161.259666666667,13.3413417053772,3.33210915881504,3.30924345503138,6.51557411674347,6.94869817323481,5.57775583982202,2.726394689811,3.08400818805813,54.3135996295718,138.492341449009,356.528034801095,213.123141157253,17.9641881836721,3.10496250592037,2.52596754304883,3.27908666892507,3.21797803127527,2.99263216513514,3.06528586574455,3.31678204182692,0,205.524061328769,218.754357672024,0,0,0.227146652894671,0.783275911982547,3.2364874478184,3.73072014195955,2.58512367468688,8.51807524536656,9.48479841794319,99.5941551851273,482.508744226786,931.810427274213,374.38280782392,31.3055298890493,6.43707166473541,5.83521099808021,9.79466078566854,10.1666762045101,8.57038800495716,24,24,24,24,24,24,24,22,22,24,24,24,"09246200",2002,2025,8266,"ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO",40.59163879,-107.3208933
0.395555555555556,0.274367816091954,0.232666666666667,1.29788888888889,45.2361290322581,71.4678888888889,5.15032258064516,1.21077777777778,0.776190476190476,0.981075268817204,0.6776026272578,0.514408602150538,0.152498573156652,0.207387834984771,0.239026032984787,1.12585652990331,23.6380933854019,49.566158997998,6.16582571630011,0.799441286380914,0.417307693749208,0.205619880377317,0.190106145392865,0.211831695835133,0.243056982398903,0.0669799811071826,0,0.172032358985577,21.5980356468561,21.9017298908909,0,0.411336491396864,0.358882782441268,0.775455388439887,0.487496481864934,0.302576906315404,0.548054128712208,0.481755651076725,0.471692699651454,2.4237454187922,68.87422241766,121.034047886887,11.3161482969453,2.01021906415869,1.19349816993968,1.18669514919452,0.867708772650665,0.726240297985671,3,3,3,3,3,3,3,3,4,3,3,3,"09071295",2022,2025,1103,"GRIZZLY CREEK NR GRIZZLY LAKE NR GLENWOOD SPGS, CO",39.71762778,-107.3177194
16.5533333333333,13.2310344827586,15.4666666666667,50.1745555555556,222.706758832565,398.295238095238,177.406912442396,75.0509523809524,38.1690476190476,29.8586021505376,21.0310344827586,20.1290322580645,NA,NA,NA,14.6644255888818,63.9330106648099,150.396935829419,145.685327668861,34.0694658403313,8.14694437476424,11.1357960589937,NA,NA,NA,NA,NA,35.5101299666737,158.773748167755,247.898302265819,31.7215847735358,40.9814865406211,30.0221032442834,18.722806091544,NA,NA,NA,NA,NA,64.8389811444374,286.639769497375,548.692173924657,323.092240111257,109.120418221284,46.3159919938119,40.9943982095313,NA,NA,1,1,1,6,7,7,7,7,7,6,1,1,"09124010",2019,2025,1563,"HENSON CREEK AT LAKE CITY, CO",38.02566944,-107.3163472
144.416666666667,173.479017857143,448.0025,824.244444444444,1410.80510752688,1059.00847222222,289.027688172043,202.049916666667,214.242597222222,243.804032258065,169.30999589491,149.592069892473,68.0008393739045,101.914733005201,291.677770621345,411.213583168512,646.402346125057,763.350450737117,198.576986919173,130.730808131657,144.549946150244,177.551959111081,62.0853334736978,88.6971269713265,76.4158272927622,71.5642848519416,156.324729378655,413.030861275933,764.402761401825,295.658021485105,90.4507012528701,71.31910853501,69.6926510719782,66.2520731469831,107.224662421212,60.8949429211466,212.417506040571,275.393750862344,739.680270621345,1235.45802761296,2057.20745365194,1822.35892295934,487.604675091216,332.780724798323,358.792543372466,421.355991369146,231.395329368607,238.2891968638,24,24,24,24,24,24,24,24,24,24,24,24,"09346400",2002,2025,8652,"SAN JUAN RIVER NEAR CARRACAS, CO.",37.01362166,-107.31228413
15.875641025641,13.8074365289883,17.9933333333333,52.1586923076923,221.845905707196,410.576666666667,164.177667493797,72.02,46.2417948717949,38.6013440860215,24.8789850953644,18.4918858560794,3.62403592917543,2.71694285570813,8.84222626462447,21.457198192397,56.5793124184611,198.98153393757,127.548456459355,35.7923369359048,26.3613992004648,21.9775364309602,8.88139727562938,5.39832429236697,12.2516050964656,11.0904936732801,9.15110706870886,30.7014941152953,165.266593288735,211.595132729097,36.6292110344416,36.2276630640952,19.88039567133,16.6238076550613,15.997587819735,13.0935615637124,19.4996769548165,16.5243793846964,26.8355595979578,73.6158905000893,278.425218125657,609.558200604236,291.726123953151,107.812336935905,72.6031940722597,60.5788805169817,33.7603823709938,23.8902101484464,13,13,13,13,13,13,13,13,13,12,13,13,"09123450",2013,2025,4648,"LAKE FORK BLW LAKE SAN CRISTOBAL NR LAKE CITY, CO",37.9843611,-107.2920972
NA,NA,NA,262.761666666667,477.354838709677,687.033333333333,111.454838709677,30.845,24.2010344827586,NA,NA,NA,NA,NA,NA,56.5426152462802,153.738700167656,520.619152761615,78.5983402133099,19.0470996625616,6.73311953644321,NA,NA,NA,NA,NA,NA,206.219051420386,323.616138542022,166.414180571718,32.8564984963676,11.7979003374384,17.4679149463154,NA,NA,NA,NA,NA,NA,319.304281912947,631.093538877333,1207.65248609495,190.053178922987,49.8920996625616,30.9341540192018,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,"09132050",2024,2025,363,"ANTHRACITE CREEK NEAR SOMERSET, CO.",38.95425,-107.27175
93.1195238095238,86.5930330752991,123.951428571429,324.608095238095,1103.6866359447,1379.62380952381,533.312544802867,142.951851851852,97.7440740740741,123.610483870968,125.408959359606,104.879032258065,17.548789704872,18.2201666717602,42.9392702441545,106.57080994721,346.679043567387,608.098073752571,418.899467736395,78.3996309534807,34.9290604407219,81.0980596071081,29.2238325009143,18.5325755087458,75.5707341046518,68.3728664035388,81.0121583272741,218.037285290886,757.007592377313,771.525735771238,114.413077066473,64.5522208983711,62.8150136333522,42.5124242638596,96.1851268586916,86.3464567493187,110.668313514396,104.813199747059,166.890698815583,431.178905185305,1450.36567951209,1987.72188327638,952.212012539262,221.351482805333,132.673134514796,204.708543478076,154.63279186052,123.41160776681,7,7,7,7,7,7,9,9,9,8,8,8,"09083800",2002,2010,2796,"CRYSTAL RIVER BELOW CARBONDALE, CO",39.40803866,-107.23033
